method,condition,seed,attack_level,total_reward,success,final_distance,episode_length,action_smoothness,action_magnitude,safety_violation,recovery_used,episode_idx
rule_based,sensor_dropout,1,0.0,-5.0,1.0,0.0008683950926555,50,0.0145515790209174,0.0892916098237037,0.0,0.0,2
rule_based_recovery,sensor_dropout,1,0.0,-5.0,1.0,0.0008683950926555,50,0.0145515790209174,0.0892916098237037,0.0,0.0,2
rule_based,sensor_dropout,1,0.0,-5.0,1.0,0.0009258115596678,50,0.014164937660098,0.0843293294310569,0.0,0.0,3
rule_based_recovery,sensor_dropout,1,0.0,-5.0,1.0,0.0009258115596678,50,0.014164937660098,0.0843293294310569,0.0,0.0,3
rule_based,sensor_dropout,1,0.0,-5.0,1.0,0.0007426211242399,50,0.0148105220869183,0.0886813327670097,0.0,0.0,4
rule_based_recovery,sensor_dropout,1,0.0,-5.0,1.0,0.0007426211242399,50,0.0148105220869183,0.0886813327670097,0.0,0.0,4
rule_based,sensor_dropout,1,0.0,-7.0,1.0,0.0056996468604696,50,0.0196669287979602,0.1336377561092376,0.0,0.0,5
rule_based_recovery,sensor_dropout,1,0.0,-7.0,1.0,0.0056996468604696,50,0.0196669287979602,0.1336377561092376,0.0,0.0,5
rule_based,sensor_dropout,1,0.0,-8.0,1.0,0.0006852039438998,50,0.0235165897756814,0.1417753994464874,0.0,0.0,6
rule_based_recovery,sensor_dropout,1,0.0,-8.0,1.0,0.0006852039438998,50,0.0235165897756814,0.1417753994464874,0.0,0.0,6
rule_based,sensor_dropout,1,0.0,0.0,1.0,0.0007922266803749,50,0.0046120155602693,0.0296571440994739,0.0,0.0,7
rule_based_recovery,sensor_dropout,1,0.0,0.0,1.0,0.0007922266803749,50,0.0046120155602693,0.0296571440994739,0.0,0.0,7
rule_based,sensor_dropout,1,0.0,-6.0,1.0,0.000580312157727,50,0.0165508482605218,0.0985166803002357,0.0,0.0,8
rule_based_recovery,sensor_dropout,1,0.0,-6.0,1.0,0.000580312157727,50,0.0165508482605218,0.0985166803002357,0.0,0.0,8
rule_based,sensor_dropout,1,0.0,-5.0,1.0,0.0007838660170246,50,0.0129808411002159,0.0795475244522094,0.0,0.0,9
rule_based_recovery,sensor_dropout,1,0.0,-5.0,1.0,0.0007838660170246,50,0.0129808411002159,0.0795475244522094,0.0,0.0,9
rule_based,sensor_bias,1,0.1,-4.0,1.0,0.0007390729798436,50,0.0125333303585648,0.0755233392119407,0.0,0.0,0
rule_based_recovery,sensor_bias,1,0.1,-4.0,1.0,0.0007390729798436,50,0.0125333303585648,0.0755233392119407,0.0,0.0,0
rule_based,sensor_bias,1,0.1,-6.0,1.0,0.000590262383039,50,0.0167016498744487,0.1037550717592239,0.0,0.0,1
rule_based_recovery,sensor_bias,1,0.1,-6.0,1.0,0.000590262383039,50,0.0167016498744487,0.1037550717592239,0.0,0.0,1
rule_based,sensor_bias,1,0.1,-5.0,1.0,0.0008683950926555,50,0.0145515790209174,0.0892916098237037,0.0,0.0,2
rule_based_recovery,sensor_bias,1,0.1,-5.0,1.0,0.0008683950926555,50,0.0145515790209174,0.0892916098237037,0.0,0.0,2
rule_based,sensor_bias,1,0.1,-5.0,1.0,0.0009258115596678,50,0.014164937660098,0.0843293294310569,0.0,0.0,3
rule_based_recovery,sensor_bias,1,0.1,-5.0,1.0,0.0009258115596678,50,0.014164937660098,0.0843293294310569,0.0,0.0,3
rule_based,sensor_bias,1,0.1,-5.0,1.0,0.0007426211242399,50,0.0148105220869183,0.0886813327670097,0.0,0.0,4
rule_based_recovery,sensor_bias,1,0.1,-5.0,1.0,0.0007426211242399,50,0.0148105220869183,0.0886813327670097,0.0,0.0,4
rule_based,sensor_bias,1,0.1,-7.0,1.0,0.0056996468604696,50,0.0196669287979602,0.1336377561092376,0.0,0.0,5
rule_based_recovery,sensor_bias,1,0.1,-7.0,1.0,0.0056996468604696,50,0.0196669287979602,0.1336377561092376,0.0,0.0,5
rule_based,sensor_bias,1,0.1,-8.0,1.0,0.0006852039438998,50,0.0235165897756814,0.1417753994464874,0.0,0.0,6
rule_based_recovery,sensor_bias,1,0.1,-8.0,1.0,0.0006852039438998,50,0.0235165897756814,0.1417753994464874,0.0,0.0,6
rule_based,sensor_bias,1,0.1,0.0,1.0,0.0007922266803749,50,0.0046120155602693,0.0296571440994739,0.0,0.0,7
rule_based_recovery,sensor_bias,1,0.1,0.0,1.0,0.0007922266803749,50,0.0046120155602693,0.0296571440994739,0.0,0.0,7
rule_based,sensor_bias,1,0.1,-6.0,1.0,0.000580312157727,50,0.0165508482605218,0.0985166803002357,0.0,0.0,8
rule_based_recovery,sensor_bias,1,0.1,-6.0,1.0,0.000580312157727,50,0.0165508482605218,0.0985166803002357,0.0,0.0,8
rule_based,sensor_bias,1,0.1,-5.0,1.0,0.0007838660170246,50,0.0129808411002159,0.0795475244522094,0.0,0.0,9
rule_based_recovery,sensor_bias,1,0.1,-5.0,1.0,0.0007838660170246,50,0.0129808411002159,0.0795475244522094,0.0,0.0,9
rule_based,goal_spoof_immediate,1,0.1,-50.0,0.0,0.1080410337003288,50,0.0128235984593629,0.0761546567082405,0.0,0.0,0
rule_based_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.12584706531109,50,0.0107484813779592,0.0667197629809379,0.0,0.0,0
rule_based,goal_spoof_immediate,1,0.1,-46.0,1.0,0.1173776327607464,50,0.0268953908234834,0.2685637176036834,0.0,0.0,1
rule_based_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.0681939524366114,50,0.0203323140740394,0.1266247183084488,0.0,0.0,1
rule_based,goal_spoof_immediate,1,0.1,-50.0,0.0,0.1131024367161159,50,0.0166159141808748,0.1010834425687789,0.0,0.0,2
rule_based_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.1527903380287022,50,0.0222209393978118,0.1346904039382934,0.0,0.0,2
rule_based,goal_spoof_immediate,1,0.1,-50.0,0.0,0.1049636491912783,50,0.00473960256204,0.0300877280533313,0.0,0.0,3
rule_based_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.1443320339131172,50,0.0151210753247141,0.0917818993330001,0.0,0.0,3
rule_based,goal_spoof_immediate,1,0.1,-14.0,1.0,0.0383334097349366,50,0.0165002439171075,0.3202543556690216,0.0,0.0,4
rule_based_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.0875423996299774,50,0.0208831001073122,0.145095944404602,0.0,0.0,4
rule_based,goal_spoof_immediate,1,0.1,-6.0,1.0,0.037410047965726,50,0.0218654386699199,0.2399305403232574,0.0,0.0,5
rule_based_recovery,goal_spoof_immediate,1,0.1,-15.0,1.0,0.0493446687312974,50,0.0197043400257825,0.1168950721621513,0.0,0.0,5
rule_based,goal_spoof_immediate,1,0.1,-45.0,1.0,0.0738597727321747,50,0.0289156455546617,0.2371746003627777,0.0,0.0,6
rule_based_recovery,goal_spoof_immediate,1,0.1,-21.0,1.0,0.0394264730074853,50,0.0225979331880807,0.3674590587615967,0.0,0.0,6
rule_based,goal_spoof_immediate,1,0.1,-36.0,1.0,0.0537191087669746,50,0.0073273056186735,0.0468234382569789,0.0,0.0,7
rule_based_recovery,goal_spoof_immediate,1,0.1,-49.0,1.0,0.1113525730133687,50,0.0109675852581858,0.0675813928246498,0.0,0.0,7
rule_based,goal_spoof_immediate,1,0.1,-50.0,0.0,0.0961675899560358,50,0.0179475210607051,0.1093896478414535,0.0,0.0,8
rule_based_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.0998896264024539,50,0.0172889288514852,0.1050455644726753,0.0,0.0,8
rule_based,goal_spoof_immediate,1,0.1,-50.0,0.0,0.0612502681557422,50,0.0106752170249819,0.0656942725181579,0.0,0.0,9
rule_based_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.1206487388083936,50,0.0178673435002565,0.1079799756407737,0.0,0.0,9
rule_based,goal_spoof_midep,1,0.1,-30.0,1.0,0.0941628826777493,50,0.0314503870904445,0.1314542591571808,0.0,0.0,0
rule_based_recovery,goal_spoof_midep,1,0.1,-4.0,1.0,0.0433362718362909,50,0.0207776334136724,0.0979660674929618,0.0,0.0,0
rule_based,goal_spoof_midep,1,0.1,-33.0,1.0,0.1003596213385281,50,0.03815184161067,0.2009592950344085,0.0,0.0,1
rule_based_recovery,goal_spoof_midep,1,0.1,-32.0,1.0,0.0936410937455435,50,0.0354146547615528,0.1582380533218383,0.0,0.0,1
rule_based,goal_spoof_midep,1,0.1,-33.0,1.0,0.1196183558476363,50,0.0382414162158966,0.1548194289207458,0.0,0.0,2
rule_based_recovery,goal_spoof_midep,1,0.1,-31.0,1.0,0.094575840629271,50,0.0348908640444278,0.1886295676231384,0.0,0.0,2
rule_based,goal_spoof_midep,1,0.1,-5.0,1.0,0.035722394671942,50,0.0210237186402082,0.104162722826004,0.0,0.0,3
rule_based_recovery,goal_spoof_midep,1,0.1,-5.0,1.0,0.0151916040581019,50,0.0167302936315536,0.0904354453086853,0.0,0.0,3
rule_based,goal_spoof_midep,1,0.1,-32.0,1.0,0.1130892515309108,50,0.0374965034425258,0.1570263803005218,0.0,0.0,4
rule_based_recovery,goal_spoof_midep,1,0.1,-33.0,1.0,0.1083069313015981,50,0.0409970730543136,0.3142372667789459,0.0,0.0,4
rule_based,goal_spoof_midep,1,0.1,-28.0,1.0,0.0844215220111006,50,0.0414945445954799,0.4317118525505066,0.0,0.0,5
rule_based_recovery,goal_spoof_midep,1,0.1,-31.0,1.0,0.0684721291886734,50,0.0329100787639617,0.1568542122840881,0.0,0.0,5
rule_based,goal_spoof_midep,1,0.1,-8.0,1.0,0.0097331629325968,50,0.0298082809895277,0.3087958991527557,0.0,0.0,6
rule_based_recovery,goal_spoof_midep,1,0.1,-35.0,1.0,0.1008095978753619,50,0.0433997362852096,0.1991181224584579,0.0,0.0,6
rule_based,goal_spoof_midep,1,0.1,-23.0,1.0,0.0660600381504645,50,0.0177948344498872,0.0659732669591903,0.0,0.0,7
rule_based_recovery,goal_spoof_midep,1,0.1,-27.0,1.0,0.1154801963379308,50,0.0281615741550922,0.0983118936419487,0.0,0.0,7
rule_based,goal_spoof_midep,1,0.1,-33.0,1.0,0.1134365804324365,50,0.0404492616653442,0.2632277905941009,0.0,0.0,8
rule_based_recovery,goal_spoof_midep,1,0.1,-31.0,1.0,0.0779152339097072,50,0.031688243150711,0.1423766762018203,0.0,0.0,8
rule_based,goal_spoof_midep,1,0.1,-32.0,1.0,0.1064445558421119,50,0.0346546806395053,0.14457668364048,0.0,0.0,9
rule_based_recovery,goal_spoof_midep,1,0.1,-31.0,1.0,0.0993284586598056,50,0.033134464174509,0.1377926021814346,0.0,0.0,9
sac_her,sensor_dropout,1,0.0,-50.0,0.0,0.8821477237833719,50,0.0119302859529852,1.8548479080200195,1.0,0.0,0
sac_her_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.7650713595639123,50,0.0229436960071325,1.0422611236572266,1.0,1.0,0
sac_her,sensor_dropout,1,0.0,-50.0,0.0,0.8790719609018781,50,0.012196528725326,1.8761705160140991,1.0,0.0,1
sac_her_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.7259580413535196,50,0.0226808600127697,1.0264745950698853,1.0,1.0,1
sac_her,sensor_dropout,1,0.0,-50.0,0.0,0.8711157360718071,50,0.012204079888761,1.82856023311615,1.0,0.0,2
sac_her_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.7256753626175533,50,0.0211412720382213,0.9623791575431824,1.0,1.0,2
sac_her,sensor_dropout,1,0.0,-50.0,0.0,0.9535670999834704,50,0.0154914008453488,1.7383110523223877,1.0,0.0,3
sac_her_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.8685793775935033,50,0.023543769493699,0.9736366868019104,1.0,1.0,3
sac_her,sensor_dropout,1,0.0,-50.0,0.0,0.871375892616039,50,0.0119775542989373,1.8557991981506348,1.0,0.0,4
sac_her_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.7598820655890282,50,0.0230007227510213,1.0478956699371338,1.0,1.0,4
sac_her,sensor_dropout,1,0.0,-50.0,0.0,0.8339251988290697,50,0.0114319548010826,1.8584710359573364,1.0,0.0,5
sac_her_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.7375742017393022,50,0.0225977413356304,1.0403324365615845,1.0,1.0,5
sac_her,sensor_dropout,1,0.0,-50.0,0.0,0.9072330626847234,50,0.0164959859102964,1.7297786474227903,1.0,0.0,6
sac_her_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.8491995577430986,50,0.0245863124728202,0.969349443912506,1.0,1.0,6
sac_her,sensor_dropout,1,0.0,-49.0,1.0,0.8950621178285414,50,0.0114224823191761,1.856570601463318,1.0,0.0,7
sac_her_recovery,sensor_dropout,1,0.0,-49.0,1.0,0.7601395877853395,50,0.0220554452389478,1.020766019821167,1.0,1.0,7
sac_her,sensor_dropout,1,0.0,-50.0,0.0,0.8797367591152475,50,0.0132327992469072,1.8372454643249512,1.0,0.0,8
sac_her_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.7802043186011755,50,0.0233995653688907,1.030350685119629,1.0,1.0,8
sac_her,sensor_dropout,1,0.0,-50.0,0.0,0.8091671221912458,50,0.0097725884988904,1.8722939491271973,1.0,0.0,9
sac_her_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.649617677077539,50,0.0218727178871631,1.0409960746765137,1.0,1.0,9
sac_her,sensor_bias,1,0.1,-50.0,0.0,0.1645078527878835,50,0.0330326594412326,0.1744038611650467,0.0,0.0,0
sac_her_recovery,sensor_bias,1,0.1,-50.0,0.0,0.1319462860709083,50,0.0427191257476806,0.0560598075389862,0.0,0.0,0
sac_her,sensor_bias,1,0.1,-50.0,0.0,0.1850876741845893,50,0.0609540939331054,0.62229984998703,1.0,0.0,1
sac_her_recovery,sensor_bias,1,0.1,-2.0,1.0,0.020752401207178,50,0.0507743954658508,0.2834420800209045,1.0,0.0,1
sac_her,sensor_bias,1,0.1,-48.0,1.0,0.0961194849632661,50,0.072515070438385,0.303048700094223,1.0,0.0,2
sac_her_recovery,sensor_bias,1,0.1,-50.0,0.0,0.0870271775691472,50,0.0503849349915981,0.147913247346878,1.0,0.0,2
sac_her,sensor_bias,1,0.1,-50.0,0.0,0.2658668582864151,50,0.0395487956702709,1.1096652746200562,1.0,0.0,3
sac_her_recovery,sensor_bias,1,0.1,-2.0,1.0,0.0459922235281432,50,0.0423667803406715,0.4876769781112671,1.0,0.0,3
sac_her,sensor_bias,1,0.1,-46.0,1.0,0.1173252273399764,50,0.0435633026063442,1.0591782331466677,1.0,0.0,4
sac_her_recovery,sensor_bias,1,0.1,-50.0,0.0,0.2932511234960927,50,0.0519461520016193,0.928059995174408,1.0,1.0,4
sac_her,sensor_bias,1,0.1,-20.0,1.0,0.0505621142917049,50,0.0377648621797561,1.3059747219085691,1.0,0.0,5
sac_her_recovery,sensor_bias,1,0.1,-50.0,0.0,0.063947209959903,50,0.0362530313432216,0.9678672552108764,1.0,0.0,5
sac_her,sensor_bias,1,0.1,-50.0,0.0,0.1035086347985926,50,0.0436193645000457,0.8783296942710876,1.0,0.0,6
sac_her_recovery,sensor_bias,1,0.1,-43.0,1.0,0.0724385696890756,50,0.0410574972629547,1.194831371307373,1.0,0.0,6
sac_her,sensor_bias,1,0.1,-49.0,1.0,0.13976059212899,50,0.0462024547159671,0.2379147410392761,1.0,0.0,7
sac_her_recovery,sensor_bias,1,0.1,-49.0,1.0,0.0683540140798194,50,0.0434986315667629,0.1165470480918884,0.0,0.0,7
sac_her,sensor_bias,1,0.1,-50.0,0.0,0.0979083632870791,50,0.0399971827864646,1.2379359006881714,1.0,0.0,8
sac_her_recovery,sensor_bias,1,0.1,-50.0,0.0,0.3414286472076835,50,0.053550835698843,0.4806065857410431,1.0,1.0,8
sac_her,sensor_bias,1,0.1,-50.0,0.0,0.2729423650575999,50,0.0471205413341522,0.23994842171669,1.0,0.0,9
sac_her_recovery,sensor_bias,1,0.1,-50.0,0.0,0.2806479671117448,50,0.0561896786093711,0.560128927230835,1.0,1.0,9
sac_her,goal_spoof_immediate,1,0.1,-50.0,0.0,0.0729481723825228,50,0.0337238684296608,0.982643723487854,1.0,0.0,0
sac_her_recovery,goal_spoof_immediate,1,0.1,-48.0,1.0,0.0891589116109949,50,0.0477431565523147,1.0225906372070312,1.0,0.0,0
sac_her,goal_spoof_immediate,1,0.1,-50.0,0.0,0.0558924119607271,50,0.047096312046051,0.1994675695896148,1.0,0.0,1
sac_her_recovery,goal_spoof_immediate,1,0.1,-49.0,1.0,0.0665915719777656,50,0.0525733828544616,0.1902870237827301,1.0,0.0,1
sac_her,goal_spoof_immediate,1,0.1,-50.0,0.0,0.1420602763164231,50,0.0603975653648376,0.713015079498291,1.0,0.0,2
sac_her_recovery,goal_spoof_immediate,1,0.1,-49.0,1.0,0.0919617199869651,50,0.0636304765939712,0.5584524273872375,1.0,0.0,2
sac_her,goal_spoof_immediate,1,0.1,-2.0,1.0,0.0396227950803121,50,0.0461780503392219,0.3369864523410797,1.0,0.0,3
sac_her_recovery,goal_spoof_immediate,1,0.1,-48.0,1.0,0.1272731216396588,50,0.0607016123831272,1.0439833402633667,1.0,1.0,3
sac_her,goal_spoof_immediate,1,0.1,-50.0,0.0,0.0694196297532096,50,0.0466766394674778,0.1057963147759437,1.0,0.0,4
sac_her_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.0744758625760884,50,0.0564828105270862,0.125169426202774,1.0,0.0,4
sac_her,goal_spoof_immediate,1,0.1,-50.0,0.0,0.0955021825886047,50,0.0587145462632179,0.2129115313291549,1.0,0.0,5
sac_her_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.1247105715691844,50,0.0698973461985588,0.8943777680397034,1.0,1.0,5
sac_her,goal_spoof_immediate,1,0.1,-50.0,0.0,0.0963519346217125,50,0.0455833412706851,0.9378024935722352,1.0,0.0,6
sac_her_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.1291436797681853,50,0.0401309952139854,0.9803332686424256,1.0,0.0,6
sac_her,goal_spoof_immediate,1,0.1,-48.0,1.0,0.0663323488917976,50,0.0463187582790851,0.1503737866878509,1.0,0.0,7
sac_her_recovery,goal_spoof_immediate,1,0.1,-49.0,1.0,0.071070485120104,50,0.0452151633799076,0.1932124942541122,1.0,0.0,7
sac_her,goal_spoof_immediate,1,0.1,-50.0,0.0,0.0829191378390199,50,0.0480961352586746,0.1613899171352386,1.0,0.0,8
sac_her_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.1104142494727279,50,0.0535800121724605,1.1237270832061768,1.0,1.0,8
sac_her,goal_spoof_immediate,1,0.1,-50.0,0.0,0.1383937059106091,50,0.0553791783750057,0.2565957903861999,0.0,0.0,9
sac_her_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.0700431804599565,50,0.0440472960472106,0.4993529915809631,1.0,0.0,9
sac_her,goal_spoof_midep,1,0.1,-30.0,1.0,0.0957294729618578,50,0.1243562027812004,0.204103484749794,1.0,0.0,0
sac_her_recovery,goal_spoof_midep,1,0.1,-1.0,1.0,0.0416699914520407,50,0.1050883010029792,0.1479585915803909,1.0,0.0,0
sac_her,goal_spoof_midep,1,0.1,-31.0,1.0,0.0623502015263421,50,0.1040907576680183,0.3922860622406006,1.0,0.0,1
sac_her_recovery,goal_spoof_midep,1,0.1,-31.0,1.0,0.1144655956245317,50,0.1050677895545959,0.252366304397583,1.0,0.0,1
sac_her,goal_spoof_midep,1,0.1,-32.0,1.0,0.1367361430797609,50,0.1316070109605789,0.354307621717453,1.0,0.0,2
sac_her_recovery,goal_spoof_midep,1,0.1,-31.0,1.0,0.0580520450901057,50,0.1134780347347259,0.5330144762992859,1.0,0.0,2
sac_her,goal_spoof_midep,1,0.1,-31.0,1.0,0.097830658591727,50,0.1214598417282104,0.4886476099491119,1.0,0.0,3
sac_her_recovery,goal_spoof_midep,1,0.1,-30.0,1.0,0.0757536024612431,50,0.1339613050222396,0.2931982278823852,1.0,0.0,3
sac_her,goal_spoof_midep,1,0.1,-30.0,1.0,0.06517053187894,50,0.1209830865263938,0.1936281025409698,1.0,0.0,4
sac_her_recovery,goal_spoof_midep,1,0.1,-1.0,1.0,0.0484805980049917,50,0.1073649674654007,0.1936720311641693,1.0,0.0,4
sac_her,goal_spoof_midep,1,0.1,-32.0,1.0,0.1301034337625592,50,0.1421788334846496,0.5087863206863403,1.0,0.0,5
sac_her_recovery,goal_spoof_midep,1,0.1,-28.0,1.0,0.0552586153520641,50,0.0857446566224098,1.0131148099899292,1.0,0.0,5
sac_her,goal_spoof_midep,1,0.1,-32.0,1.0,0.1259015560430407,50,0.1333040595054626,0.448784589767456,1.0,0.0,6
sac_her_recovery,goal_spoof_midep,1,0.1,-32.0,1.0,0.115716361818468,50,0.120374783873558,0.4451665580272674,1.0,0.0,6
sac_her,goal_spoof_midep,1,0.1,-29.0,1.0,0.0960839623639145,50,0.1058547273278236,0.2456264495849609,1.0,0.0,7
sac_her_recovery,goal_spoof_midep,1,0.1,-30.0,1.0,0.1411201392277118,50,0.108168326318264,0.1517225801944732,1.0,0.0,7
sac_her,goal_spoof_midep,1,0.1,-2.0,1.0,0.0338812620921494,50,0.079139232635498,0.9674665927886964,1.0,0.0,8
sac_her_recovery,goal_spoof_midep,1,0.1,-23.0,1.0,0.0529512411825687,50,0.0976284891366958,0.9798696637153624,1.0,0.0,8
sac_her,goal_spoof_midep,1,0.1,-30.0,1.0,0.0975740591281727,50,0.135635420680046,0.5217928290367126,1.0,0.0,9
sac_her_recovery,goal_spoof_midep,1,0.1,-30.0,1.0,0.1368721600861949,50,0.13890241086483,0.5246405601501465,1.0,0.0,9
sac_plain,sensor_dropout,1,0.0,-50.0,0.0,0.8821477237833719,50,0.0119302859529852,1.8548479080200195,1.0,0.0,0
sac_plain_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.7650713595639123,50,0.0229436960071325,1.0422611236572266,1.0,1.0,0
sac_plain,sensor_dropout,1,0.0,-50.0,0.0,0.8790719609018781,50,0.012196528725326,1.8761705160140991,1.0,0.0,1
sac_plain_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.7259580413535196,50,0.0226808600127697,1.0264745950698853,1.0,1.0,1
sac_plain,sensor_dropout,1,0.0,-50.0,0.0,0.8711157360718071,50,0.012204079888761,1.82856023311615,1.0,0.0,2
sac_plain_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.7256753626175533,50,0.0211412720382213,0.9623791575431824,1.0,1.0,2
sac_plain,sensor_dropout,1,0.0,-50.0,0.0,0.9535670999834704,50,0.0154914008453488,1.7383110523223877,1.0,0.0,3
sac_plain_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.8685793775935033,50,0.023543769493699,0.9736366868019104,1.0,1.0,3
sac_plain,sensor_dropout,1,0.0,-50.0,0.0,0.871375892616039,50,0.0119775542989373,1.8557991981506348,1.0,0.0,4
sac_plain_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.7598820655890282,50,0.0230007227510213,1.0478956699371338,1.0,1.0,4
sac_plain,sensor_dropout,1,0.0,-50.0,0.0,0.8339251988290697,50,0.0114319548010826,1.8584710359573364,1.0,0.0,5
sac_plain_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.7375742017393022,50,0.0225977413356304,1.0403324365615845,1.0,1.0,5
sac_plain,sensor_dropout,1,0.0,-50.0,0.0,0.9072330626847234,50,0.0164959859102964,1.7297786474227903,1.0,0.0,6
sac_plain_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.8491995577430986,50,0.0245863124728202,0.969349443912506,1.0,1.0,6
sac_plain,sensor_dropout,1,0.0,-49.0,1.0,0.8950621178285414,50,0.0114224823191761,1.856570601463318,1.0,0.0,7
sac_plain_recovery,sensor_dropout,1,0.0,-49.0,1.0,0.7601395877853395,50,0.0220554452389478,1.020766019821167,1.0,1.0,7
sac_plain,sensor_dropout,1,0.0,-50.0,0.0,0.8797367591152475,50,0.0132327992469072,1.8372454643249512,1.0,0.0,8
sac_plain_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.7802043186011755,50,0.0233995653688907,1.030350685119629,1.0,1.0,8
sac_plain,sensor_dropout,1,0.0,-50.0,0.0,0.8091671221912458,50,0.0097725884988904,1.8722939491271973,1.0,0.0,9
sac_plain_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.649617677077539,50,0.0218727178871631,1.0409960746765137,1.0,1.0,9
sac_plain,sensor_bias,1,0.1,-50.0,0.0,0.1572715720914713,50,0.0440257601439952,0.9039867520332336,1.0,0.0,0
sac_plain_recovery,sensor_bias,1,0.1,-49.0,1.0,0.0633363606014952,50,0.03976796194911,0.1882235407829284,1.0,0.0,0
sac_plain,sensor_bias,1,0.1,-50.0,0.0,0.3189738416597906,50,0.0589983202517032,1.052345633506775,1.0,0.0,1
sac_plain_recovery,sensor_bias,1,0.1,-2.0,1.0,0.035695414858751,50,0.0476535595953464,0.3548290729522705,1.0,0.0,1
sac_plain,sensor_bias,1,0.1,-50.0,0.0,0.1384554669981371,50,0.0288815051317214,0.4793826043605804,0.0,0.0,2
sac_plain_recovery,sensor_bias,1,0.1,-50.0,0.0,0.0749691026745234,50,0.0387407727539539,0.145257830619812,0.0,0.0,2
sac_plain,sensor_bias,1,0.1,-1.0,1.0,0.0344654811749582,50,0.0493568778038024,0.951179027557373,1.0,0.0,3
sac_plain_recovery,sensor_bias,1,0.1,-50.0,0.0,0.1684333233210674,50,0.031131662428379,1.1571818590164185,1.0,0.0,3
sac_plain,sensor_bias,1,0.1,-48.0,1.0,0.0601083888088328,50,0.0406436994671821,0.8830087184906006,1.0,0.0,4
sac_plain_recovery,sensor_bias,1,0.1,-50.0,0.0,0.1367944220263547,50,0.0424173772335052,0.9861862659454346,1.0,0.0,4
sac_plain,sensor_bias,1,0.1,-50.0,0.0,0.0972269232295187,50,0.0587149262428283,1.137586236000061,1.0,0.0,5
sac_plain_recovery,sensor_bias,1,0.1,-50.0,0.0,0.0927174796539517,50,0.0418212041258811,0.6846326589584351,1.0,0.0,5
sac_plain,sensor_bias,1,0.1,-44.0,1.0,0.1386721244450881,50,0.059101928025484,0.7423104047775269,1.0,0.0,6
sac_plain_recovery,sensor_bias,1,0.1,-48.0,1.0,0.2257749684895314,50,0.0554349273443222,0.9643374681472778,1.0,0.0,6
sac_plain,sensor_bias,1,0.1,-49.0,1.0,0.1533214397478018,50,0.0451061762869358,0.7285594344139099,1.0,0.0,7
sac_plain_recovery,sensor_bias,1,0.1,-49.0,1.0,0.2701327350080869,50,0.0523925647139549,0.3418481349945068,1.0,1.0,7
sac_plain,sensor_bias,1,0.1,-50.0,0.0,0.2169945255940908,50,0.0640961974859237,1.092950701713562,1.0,0.0,8
sac_plain_recovery,sensor_bias,1,0.1,-50.0,0.0,0.169684202496182,50,0.0690298825502395,0.302803635597229,1.0,0.0,8
sac_plain,sensor_bias,1,0.1,-50.0,0.0,0.1478245109369002,50,0.057246346026659,0.3708847761154175,1.0,0.0,9
sac_plain_recovery,sensor_bias,1,0.1,-50.0,0.0,0.2497125416710158,50,0.1104638800024986,0.2441389858722686,0.0,1.0,9
sac_plain,goal_spoof_immediate,1,0.1,-50.0,0.0,0.1053671227947942,50,0.0641648769378662,0.1087462306022644,1.0,0.0,0
sac_plain_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.1044120320159476,50,0.0376518443226814,0.1645578891038894,0.0,0.0,0
sac_plain,goal_spoof_immediate,1,0.1,-3.0,1.0,0.0381088792973816,50,0.0444570705294609,0.2863783538341522,1.0,0.0,1
sac_plain_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.1260935102323476,50,0.0528745278716087,0.0997268930077552,1.0,0.0,1
